index,TR23 0PR,\N,None,\N.1,\N.2,\N.3,87897,15021,49.953605,-6.352647
630388,S75 2ST,\N,None,\N,\N,\N,433670,407118,53.559608,-1.493177
630389,S75 2TW,\N,None,\N,\N,\N,433670,407249,53.560786,-1.493163
630390,S75 6EA,\N,None,\N,\N,\N,433670,409859,53.584244,-1.492882
630391,WF2 6DB,\N,None,\N,\N,\N,433670,416638,53.645173,-1.492152
630392,NE26 4DG,\N,None,\N,\N,\N,433670,576288,55.079906,-1.474148
630393,PO40 9ET,\N,None,\N,\N,\N,433671,86835,50.680205,-1.524793
630394,SP10 3SF,\N,None,\N,\N,\N,433671,146229,51.214276,-1.519319
630395,DE22 3BQ,\N,None,\N,\N,\N,433671,336782,52.927397,-1.500573
630396,S8 7FA,\N,None,\N,\N,\N,433671,380902,53.323975,-1.495957
630397,NE32 4EQ,\N,None,\N,\N,\N,433671,562891,54.959524,-1.475705
630398,NE32 5UG,\N,None,\N,\N,\N,433671,563514,54.965123,-1.475632
630399,CV1 2LU,\N,None,\N,\N,\N,433672,278861,52.406725,-1.506456
630400,CV1 4JT,\N,None,\N,\N,\N,433672,280602,52.422377,-1.506282
630401,CV6 4JX,\N,None,\N,\N,\N,433672,283651,52.449786,-1.505975
630402,CV12 0HE,\N,None,\N,\N,\N,433672,286042,52.47128,-1.505735
630403,CV10 9FB,\N,None,\N,\N,\N,433672,292655,52.530729,-1.505068
630404,S6 3NU,\N,None,\N,\N,\N,433672,388054,53.388259,-1.495183
630405,S6 3NG,\N,None,\N,\N,\N,433672,388087,53.388556,-1.49518
630406,S6 2AH,\N,None,\N,\N,\N,433672,390014,53.405876,-1.494975
630407,WF2 6BN,\N,None,\N,\N,\N,433672,417063,53.648993,-1.492076
630408,LS9 6PG,\N,None,\N,\N,\N,433672,434879,53.809118,-1.490143
630409,DH4 5QR,\N,None,\N,\N,\N,433672,549480,54.839014,-1.477252
630410,NE26 4DW,\N,None,\N,\N,\N,433672,576480,55.081632,-1.474094
630411,CV1 2TU,\N,None,\N,\N,\N,433673,278220,52.400963,-1.506506
630412,NE29 6JE,\N,None,\N,\N,\N,433673,567084,54.997202,-1.475183
630413,CV3 5HX,\N,None,\N,\N,\N,433674,277271,52.392432,-1.506586
630414,CV1 2NE,\N,None,\N,\N,\N,433674,278548,52.403912,-1.506458
630415,CV1 2LZ,\N,None,\N,\N,\N,433674,278670,52.405008,-1.506446
630416,CV1 2SN,\N,None,\N,\N,\N,433674,278734,52.405584,-1.50644
630417,CV10 8HZ,\N,None,\N,\N,\N,433674,291653,52.521721,-1.50514
630418,DE24 3ET,\N,None,\N,\N,\N,433674,330833,52.873939,-1.501139
630419,DE24 3LQ,\N,None,\N,\N,\N,433674,331236,52.877544,-1.501101
630420,DE24 3HD,\N,None,\N,\N,\N,433674,331325,52.878344,-1.501092
630421,DE22 2QJ,\N,None,\N,\N,\N,433674,338349,52.941482,-1.500366
630422,S6 3JL,\N,None,\N,\N,\N,433674,388285,53.390335,-1.495129
630423,WF1 4DT,\N,None,\N,\N,\N,433674,420784,53.682436,-1.491644
630424,DL7 9JY,\N,None,\N,\N,\N,433674,491379,54.316894,-1.483858
630425,NE32 4ER,\N,None,\N,\N,\N,433674,563202,54.962319,-1.475622
630426,NE25 9BA,\N,None,\N,\N,\N,433674,571324,55.035301,-1.47467
630427,PO40 9JN,\N,None,\N,\N,\N,433675,87178,50.683289,-1.524705
630428,SO40 8FJ,\N,None,\N,\N,\N,433675,113109,50.916467,-1.522335
630429,DE12 7EL,\N,None,\N,\N,\N,433675,310856,52.694362,-1.50317
630430,DE24 3BA,\N,None,\N,\N,\N,433675,330672,52.872474,-1.501144
630431,DE23 1QB,\N,None,\N,\N,\N,433675,332575,52.88958,-1.500948
630432,DE22 2LW,\N,None,\N,\N,\N,433675,339770,52.954255,-1.500204
630433,S18 8RZ,\N,None,\N,\N,\N,433675,378335,53.300902,-1.496169
630434,S11 9DJ,\N,None,\N,\N,\N,433675,385229,53.362867,-1.495438
630435,DL7 0NG,\N,None,\N,\N,\N,433675,498627,54.382042,-1.483036
630436,DH4 4DR,\N,None,\N,\N,\N,433675,550721,54.850165,-1.477061
630437,DH4 4SR,\N,None,\N,\N,\N,433675,551699,54.858954,-1.476948
630438,RG17 0AW,\N,None,\N,\N,\N,433676,167685,51.407196,-1.517228
630439,DE56 4GZ,\N,None,\N,\N,\N,433676,343185,52.984952,-1.499835
630440,S42 7AU,\N,None,\N,\N,\N,433676,373343,53.256032,-1.496681
630441,S10 1EL,\N,None,\N,\N,\N,433676,387736,53.385401,-1.495157
630442,S35 4AB,\N,None,\N,\N,\N,433676,397172,53.470213,-1.494152
630443,S70 6HF,\N,None,\N,\N,\N,433676,406348,53.552687,-1.493169
630444,DH6 4QT,\N,None,\N,\N,\N,433676,537208,54.728736,-1.47861
630445,NE32 5UN,\N,None,\N,\N,\N,433676,563927,54.968833,-1.475506
630446,SO40 8XT,\N,None,\N,\N,\N,433677,113689,50.921682,-1.522253
630447,DE56 4DG,\N,None,\N,\N,\N,433677,343279,52.985797,-1.499811
630448,S11 8QD,1841767,Medium,County to Town,22/12/2013,No,433677,385852,53.368467,-1.495342
630449,S11 8RB,\N,None,\N,\N,\N,433677,386089,53.370597,-1.495317
630450,S10 1DH,\N,None,\N,\N,\N,433677,387558,53.383801,-1.495161
630451,S6 1PG,1187275,Low,County to Town,22/12/2013,No,433677,390616,53.411287,-1.494836
630452,S5 8LG,\N,None,\N,\N,\N,433677,391471,53.418989,-1.494745
630453,WF2 7LG,\N,None,\N,\N,\N,433677,418777,53.664398,-1.491815
630454,WF1 4SL,\N,None,\N,\N,\N,433677,421788,53.69146,-1.49149
630455,LS8 2NN,\N,None,\N,\N,\N,433677,436589,53.824486,-1.489881
630456,LS8 2NL,\N,None,\N,\N,\N,433677,436635,53.8249,-1.489876
630457,DH5 9RN,\N,None,\N,\N,\N,433677,547979,54.825526,-1.477348
630458,NE29 8NS,\N,None,\N,\N,\N,433677,569730,55.020978,-1.47481
630459,SP11 7NH,\N,None,\N,\N,\N,433678,143533,51.190034,-1.519471
630460,CV6 4LE,\N,None,\N,\N,\N,433678,283274,52.446397,-1.505925
630461,CV12 0EN,\N,None,\N,\N,\N,433678,286236,52.473024,-1.505627
630462,DE22 2JJ,\N,None,\N,\N,\N,433678,339514,52.951954,-1.500186
630463,S35 4DQ,\N,None,\N,\N,\N,433678,397954,53.477242,-1.494038
630464,NE29 7DL,\N,None,\N,\N,\N,433678,568440,55.009386,-1.474946
630465,RG17 0NR,\N,None,\N,\N,\N,433679,168490,51.414434,-1.517109
630466,CV33 9JZ,\N,None,\N,\N,\N,433679,259088,52.228968,-1.508326
630467,CV3 5FF,\N,None,\N,\N,\N,433679,277542,52.394868,-1.506486
630468,CV6 6QB,\N,None,\N,\N,\N,433679,284021,52.453112,-1.505835
630469,S35 4FR,\N,None,\N,\N,\N,433679,397118,53.469727,-1.494112
630470,WF3 3QX,\N,None,\N,\N,\N,433679,426983,53.738151,-1.490896
630471,HG3 3DB,\N,None,\N,\N,\N,433679,461626,54.049518,-1.487106
630472,NE32 4RG,\N,None,\N,\N,\N,433679,562028,54.951769,-1.475681
630473,NE32 3ST,\N,None,\N,\N,\N,433679,564590,54.974791,-1.475382
630474,NE32 3TW,\N,None,\N,\N,\N,433679,564653,54.975357,-1.475374
630475,NE29 7AU,\N,None,\N,\N,\N,433679,567863,55.004201,-1.474998
630476,RG17 0AA,\N,None,\N,\N,\N,433680,168171,51.411566,-1.517125
630477,DE23 1WQ,\N,None,\N,\N,\N,433680,333074,52.894065,-1.500822
630478,DE22 3JN,\N,None,\N,\N,\N,433680,335255,52.91367,-1.500597
630479,S7 2QD,\N,None,\N,\N,\N,433680,383431,53.346706,-1.495554
630480,S10 1EH,\N,None,\N,\N,\N,433680,387701,53.385086,-1.495101
630481,S6 3GG,\N,None,\N,\N,\N,433680,387958,53.387396,-1.495073
630482,TS21 2HD,\N,None,\N,\N,\N,433680,525842,54.626598,-1.479854
630483,DH4 4EB,\N,None,\N,\N,\N,433680,550923,54.851989,-1.476973
630484,NE32 5UL,\N,None,\N,\N,\N,433680,563801,54.967701,-1.475458
630485,PO40 9AH,\N,None,\N,\N,\N,433681,87142,50.682965,-1.524623
630486,S18 8ZE,\N,None,\N,\N,\N,433681,378593,53.30322,-1.496051
630487,S11 8YE,\N,None,\N,\N,\N,433681,385671,53.36684,-1.495301
630488,S10 1EF,\N,None,\N,\N,\N,433681,387868,53.386605,-1.495068
630489,S5 8LZ,\N,None,\N,\N,\N,433681,391450,53.4188,-1.494687
630490,S70 6ND,\N,None,\N,\N,\N,433681,405343,53.543654,-1.493201
630491,WF2 6SB,\N,None,\N,\N,\N,433681,416240,53.641595,-1.492029
630492,LS8 3DE,\N,None,\N,\N,\N,433681,436044,53.819588,-1.48988
630493,HG2 7EW,\N,None,\N,\N,\N,433681,455926,53.998276,-1.487699
630494,SO41 5ZB,\N,None,\N,\N,\N,433682,95475,50.757898,-1.523851
630495,SO40 2RJ,\N,None,\N,\N,\N,433682,114456,50.928579,-1.522111
630496,OX15 5AF,\N,None,\N,\N,\N,433682,238975,52.048149,-1.510268
630497,CV1 2NL,\N,None,\N,\N,\N,433682,278296,52.401646,-1.506366
630498,CV1 4GS,\N,None,\N,\N,\N,433682,280007,52.417027,-1.506194
630499,CV1 4JD,\N,None,\N,\N,\N,433682,280360,52.4202,-1.506159
630500,DE22 3EU,\N,None,\N,\N,\N,433682,336305,52.923108,-1.500459
630501,S6 3RG,\N,None,\N,\N,\N,433682,388435,53.391683,-1.494992
630502,S6 1JL,\N,None,\N,\N,\N,433682,391775,53.421704,-1.494637
630503,LS26 0QY,\N,None,\N,\N,\N,433682,428690,53.753493,-1.490665
630504,DH6 4QG,\N,None,\N,\N,\N,433682,537480,54.73118,-1.478485
630505,PO40 9AJ,\N,None,\N,\N,\N,433683,87113,50.682704,-1.524598
630506,CV12 0LP,\N,None,\N,\N,\N,433683,286726,52.477429,-1.505504
630507,S8 7FD,\N,None,\N,\N,\N,433683,380861,53.323606,-1.495781
630508,S10 2NE,\N,None,\N,\N,\N,433683,386474,53.374075,-1.495185
630509,S35 1TN,\N,None,\N,\N,\N,433683,396193,53.461413,-1.494151
630510,SO51 0GY,\N,None,\N,\N,\N,433684,122913,51.004624,-1.521303
630511,S11 8RA,\N,None,\N,\N,\N,433684,386063,53.370363,-1.495214
630512,S75 2AL,\N,None,\N,\N,\N,433684,407010,53.558637,-1.492977
630513,NE32 4RP,\N,None,\N,\N,\N,433684,562398,54.955093,-1.47556
630514,RG17 0AG,\N,None,\N,\N,\N,433685,167925,51.409354,-1.517076
630515,CV3 5BG,\N,None,\N,\N,\N,433685,276920,52.389276,-1.50646
630516,DE24 3BN,\N,None,\N,\N,\N,433685,330769,52.873345,-1.500986
630517,S5 8NX,\N,None,\N,\N,\N,433685,391206,53.416589,-1.494652
630518,NE36 0BG,\N,None,\N,\N,\N,433685,560995,54.942486,-1.475708
630519,PO40 9TD,\N,None,\N,\N,\N,433686,88056,50.691184,-1.52447
630520,SO40 2BH,\N,None,\N,\N,\N,433686,114376,50.927859,-1.522062
630521,S8 7FL,\N,None,\N,\N,\N,433686,380715,53.322293,-1.495752
630522,S6 3NN,\N,None,\N,\N,\N,433686,388249,53.390011,-1.494952
630523,S6 2HA,\N,None,\N,\N,\N,433686,389355,53.399952,-1.494834
630524,S70 6ES,\N,None,\N,\N,\N,433686,406192,53.551284,-1.493035
630525,HG4 5HU,\N,None,\N,\N,\N,433686,476986,54.187545,-1.485286
630526,NE29 6JS,\N,None,\N,\N,\N,433686,567209,54.998324,-1.474965
630527,NE29 7PD,\N,None,\N,\N,\N,433686,568884,55.013375,-1.474769
630528,S42 7HA,\N,None,\N,\N,\N,433687,369187,53.218693,-1.496952
630529,S70 6HD,\N,None,\N,\N,\N,433687,406426,53.553388,-1.492995
630530,LS8 3DQ,\N,None,\N,\N,\N,433687,435861,53.817943,-1.489809
630531,NE29 7DF,\N,None,\N,\N,\N,433687,568506,55.009979,-1.474797
630532,CV3 5HD,\N,None,\N,\N,\N,433688,277498,52.394471,-1.506358
630533,CV10 8JR,\N,None,\N,\N,\N,433688,291043,52.516236,-1.504995
630534,S42 7HX,\N,None,\N,\N,\N,433688,369127,53.218154,-1.496944
630535,S18 7SG,\N,None,\N,\N,\N,433688,375319,53.273792,-1.496292
630536,S10 1EA,\N,None,\N,\N,\N,433688,387777,53.385786,-1.494972
630537,S6 1JB,\N,None,\N,\N,\N,433688,391905,53.422872,-1.494533
630538,S6 1AJ,\N,None,\N,\N,\N,433688,392992,53.432642,-1.494417
630539,S35 8PX,\N,None,\N,\N,\N,433688,394023,53.441909,-1.494307
630540,DH6 4LU,\N,None,\N,\N,\N,433688,536176,54.719462,-1.478542
630541,CV6 5PH,\N,None,\N,\N,\N,433689,281154,52.427338,-1.505976
630542,DE22 3LN,\N,None,\N,\N,\N,433689,335745,52.918074,-1.500413
630543,S18 7SJ,\N,None,\N,\N,\N,433689,375119,53.271994,-1.496298
630544,WF1 3PB,\N,None,\N,\N,\N,433689,421288,53.686965,-1.491362
630545,LS8 3HN,\N,None,\N,\N,\N,433689,436363,53.822454,-1.489723
630546,DH6 4QF,\N,None,\N,\N,\N,433689,537504,54.731395,-1.478374
630547,DH4 4EF,\N,None,\N,\N,\N,433689,551283,54.855215,-1.476778
630548,DH4 4ES,\N,None,\N,\N,\N,433689,551510,54.857254,-1.476752
630549,NE32 4RQ,\N,None,\N,\N,\N,433689,562063,54.952083,-1.475521
630550,NE29 7NX,\N,None,\N,\N,\N,433689,568709,55.011803,-1.474742
630551,CV6 5PF,\N,None,\N,\N,\N,433690,281033,52.42625,-1.505974
630552,CV7 9HH,\N,None,\N,\N,\N,433690,285020,52.462092,-1.505573
630553,DE23 6HR,\N,None,\N,\N,\N,433690,334074,52.903054,-1.50057
630554,S18 8ZD,\N,None,\N,\N,\N,433690,378447,53.301907,-1.495932
630555,S18 8ZB,\N,None,\N,\N,\N,433690,378512,53.302492,-1.495925
630556,S35 4DT,\N,None,\N,\N,\N,433690,397882,53.476594,-1.493865
630557,S75 3AQ,\N,None,\N,\N,\N,433690,400560,53.500664,-1.493578
630558,WF3 3RA,\N,None,\N,\N,\N,433690,427101,53.739211,-1.490717
630559,DL7 0NQ,\N,None,\N,\N,\N,433690,498588,54.38169,-1.482809
630560,NE26 4DF,\N,None,\N,\N,\N,433690,576142,55.078593,-1.473852
630561,NE26 4RQ,\N,None,\N,\N,\N,433690,576611,55.082807,-1.473797
630562,SO41 5QU,\N,None,\N,\N,\N,433691,98666,50.786592,-1.523432
630563,OX12 9QD,\N,None,\N,\N,\N,433691,187575,51.58603,-1.515105
630564,CV3 5NG,\N,None,\N,\N,\N,433691,275892,52.380034,-1.506475
630565,CV1 4GQ,\N,None,\N,\N,\N,433691,280149,52.418303,-1.506048
630566,CV1 4JR,\N,None,\N,\N,\N,433691,280650,52.422807,-1.505997
630567,CV10 8HU,\N,None,\N,\N,\N,433691,291465,52.52003,-1.504908
630568,DE12 7SE,\N,None,\N,\N,\N,433691,311825,52.703054,-1.502841
630569,S7 2DQ,\N,None,\N,\N,\N,433691,384323,53.354741,-1.495293
630570,S5 8NW,\N,None,\N,\N,\N,433691,391102,53.415654,-1.494573
630571,LS26 0AA,\N,None,\N,\N,\N,433691,428872,53.755128,-1.490509
630572,NE38 8LF,\N,None,\N,\N,\N,433691,556672,54.90364,-1.476119
630573,CV6 4JL,\N,None,\N,\N,\N,433692,283432,52.447816,-1.505703
630574,CV12 0QE,\N,None,\N,\N,\N,433692,286876,52.478777,-1.505356
630575,DE23 1LP,\N,None,\N,\N,\N,433692,331922,52.883709,-1.500763
630576,LS9 0EY,\N,None,\N,\N,\N,433692,433385,53.795689,-1.490003
630577,NE29 7AG,\N,None,\N,\N,\N,433692,567749,55.003176,-1.474808
630578,PO40 9XH,\N,None,\N,\N,\N,433693,86935,50.681093,-1.524463
630579,DE23 1HX,\N,None,\N,\N,\N,433693,332896,52.892464,-1.500648
630580,DE22 2PZ,\N,None,\N,\N,\N,433693,338676,52.94442,-1.50005
630581,WF1 4DS,\N,None,\N,\N,\N,433693,420763,53.682246,-1.491358
630582,DH4 4UQ,\N,None,\N,\N,\N,433693,552539,54.866501,-1.47657
630583,CV1 5QP,\N,None,\N,\N,\N,433694,278913,52.407192,-1.506128
630584,CV10 9DJ,\N,None,\N,\N,\N,433694,292801,52.53204,-1.504729
630585,S70 6NB,\N,None,\N,\N,\N,433694,405365,53.543851,-1.493003
630586,WF2 7JL,\N,None,\N,\N,\N,433694,419029,53.666661,-1.491531
630587,NE29 8PT,\N,None,\N,\N,\N,433694,570131,55.02458,-1.474497
630588,NE25 9UN,\N,None,\N,\N,\N,433694,573142,55.051636,-1.474143
630589,SO40 7AR,\N,None,\N,\N,\N,433695,110404,50.892142,-1.522299
630590,CV10 8HW,\N,None,\N,\N,\N,433695,291390,52.519355,-1.504857
630591,S10 2SJ,\N,None,\N,\N,\N,433695,387163,53.380249,-1.494932
630592,S35 8NU,\N,None,\N,\N,\N,433695,393771,53.439643,-1.494229
630593,S35 4LW,\N,None,\N,\N,\N,433695,397741,53.475326,-1.493805
630594,WF1 4PR,\N,None,\N,\N,\N,433695,420814,53.682721,-1.491325
630595,WF3 3QY,\N,None,\N,\N,\N,433695,426981,53.738132,-1.490654
630596,S18 8ZG,\N,None,\N,\N,\N,433696,378628,53.303534,-1.495822
630597,S11 8PP,1841767,Medium,County to Town,22/12/2013,No,433696,385924,53.369113,-1.495049
630598,S6 2HB,\N,None,\N,\N,\N,433696,389357,53.399969,-1.494684
630599,S70 6LX,\N,None,\N,\N,\N,433696,405486,53.544938,-1.49296
630600,DH4 4DP,\N,None,\N,\N,\N,433696,550678,54.849778,-1.476739
630601,DH4 4EE,\N,None,\N,\N,\N,433696,551095,54.853525,-1.476691
630602,DH4 4EQ,\N,None,\N,\N,\N,433696,551179,54.85428,-1.476681
630603,NE29 6HT,\N,None,\N,\N,\N,433696,567498,55.00092,-1.474775
630604,NE29 7DH,\N,None,\N,\N,\N,433696,568559,55.010454,-1.47465
630605,NE29 8NX,\N,None,\N,\N,\N,433696,570009,55.023484,-1.47448
630606,NE25 9LZ,\N,None,\N,\N,\N,433696,572445,55.045373,-1.474194
630607,PO40 9LF,\N,None,\N,\N,\N,433697,87407,50.685347,-1.524373
630608,CV35 0JS,\N,None,\N,\N,\N,433697,250960,52.155896,-1.508868
630609,CV6 5AS,\N,None,\N,\N,\N,433697,281357,52.429162,-1.505838
630610,DE23 6LH,\N,None,\N,\N,\N,433697,334591,52.9077,-1.500413
630611,DE22 3NJ,\N,None,\N,\N,\N,433697,335800,52.918568,-1.500288
630612,S8 0FA,\N,None,\N,\N,\N,433697,382552,53.338804,-1.495392
630613,S10 1ED,\N,None,\N,\N,\N,433697,387805,53.386019,-1.494834
630614,NE29 7NY,\N,None,\N,\N,\N,433697,568858,55.013141,-1.4746
630615,NE25 9XQ,\N,None,\N,\N,\N,433697,572925,55.049686,-1.474122
630616,SP11 0RX,\N,None,\N,\N,\N,433698,152418,51.26992,-1.518339
630617,DE24 3LG,\N,None,\N,\N,\N,433698,331056,52.875924,-1.500763
630618,DE23 1DR,\N,None,\N,\N,\N,433698,333614,52.898918,-1.500499
630619,DE22 3GU,\N,None,\N,\N,\N,433698,336461,52.92451,-1.500205
630620,S18 8ZH,\N,None,\N,\N,\N,433698,378414,53.30161,-1.495815
630621,S8 0EY,\N,None,\N,\N,\N,433698,382482,53.338175,-1.495384
630622,S10 1DJ,\N,None,\N,\N,\N,433698,387617,53.38433,-1.494839
630623,S6 3NT,\N,None,\N,\N,\N,433698,388029,53.388033,-1.494795
630624,S6 2WA,\N,None,\N,\N,\N,433698,388759,53.394594,-1.494717
630625,S70 6LT,\N,None,\N,\N,\N,433698,405570,53.545693,-1.492921
630626,WF2 7DB,\N,None,\N,\N,\N,433698,418596,53.662769,-1.491517
630627,CV3 5HB,\N,None,\N,\N,\N,433699,277499,52.39448,-1.506196
630628,CV7 9RA,\N,None,\N,\N,\N,433699,284421,52.456707,-1.505501
630629,CV10 9DP,\N,None,\N,\N,\N,433699,292722,52.531329,-1.504663
630630,DE22 3GH,\N,None,\N,\N,\N,433699,336623,52.925966,-1.500173
630631,DE22 2RL,\N,None,\N,\N,\N,433699,338180,52.939962,-1.500012
630632,DE22 2JH,\N,None,\N,\N,\N,433699,339637,52.953058,-1.499861
630633,S8 7JE,\N,None,\N,\N,\N,433699,380445,53.319866,-1.495585
630634,S70 6NR,\N,None,\N,\N,\N,433699,404939,53.540022,-1.492973
630635,S70 6NL,\N,None,\N,\N,\N,433699,404981,53.540399,-1.492969
630636,S75 2TP,\N,None,\N,\N,\N,433699,407156,53.559948,-1.492735
630637,WF2 6DE,\N,None,\N,\N,\N,433699,416459,53.643562,-1.491733
630638,WF1 4SN,\N,None,\N,\N,\N,433699,421830,53.691836,-1.491152
630639,LS8 3DG,\N,None,\N,\N,\N,433699,435930,53.818562,-1.489619
630640,DH4 4SP,\N,None,\N,\N,\N,433699,551596,54.858027,-1.476586
630641,NE32 4RH,\N,None,\N,\N,\N,433699,562127,54.952657,-1.475357
630642,NE29 8NU,\N,None,\N,\N,\N,433699,569879,55.022315,-1.474449
630643,CV3 5EW,\N,None,\N,\N,\N,433700,277078,52.390695,-1.506224
630644,WF2 6BH,\N,None,\N,\N,\N,433700,417192,53.65015,-1.491639
630645,HG5 9DA,\N,None,\N,\N,\N,433700,458067,54.017516,-1.487173
630646,NE29 6HW,\N,None,\N,\N,\N,433700,567236,54.998566,-1.474743
630647,SO40 2BJ,\N,None,\N,\N,\N,433701,114301,50.927184,-1.521855
630648,CV3 5FT,\N,None,\N,\N,\N,433701,278011,52.399082,-1.506115
630649,CV1 4JQ,\N,None,\N,\N,\N,433701,280678,52.423058,-1.505848
630650,LS8 3HJ,\N,None,\N,\N,\N,433701,436297,53.82186,-1.489548
630651,NE29 8HR,\N,None,\N,\N,\N,433701,569417,55.018164,-1.474472
630652,SO41 5RZ,\N,None,\N,\N,\N,433702,97437,50.77554,-1.523388
630653,SO40 8LA,\N,None,\N,\N,\N,433702,113174,50.91705,-1.521945
630654,WF1 4DR,\N,None,\N,\N,\N,433702,420726,53.681913,-1.491226
630655,DH6 4QE,\N,None,\N,\N,\N,433702,537624,54.732473,-1.478158
630656,NE29 8JU,\N,None,\N,\N,\N,433702,569602,55.019826,-1.474434
630657,NE29 8QG,\N,None,\N,\N,\N,433702,570198,55.025181,-1.474364
630658,NE26 4RA,\N,None,\N,\N,\N,433702,576655,55.083202,-1.473604
630659,CV6 4JA,\N,None,\N,\N,\N,433703,282933,52.44333,-1.505591
630660,S35 4NF,\N,None,\N,\N,\N,433703,397639,53.474427,-1.493694
630661,NE32 4LS,\N,None,\N,\N,\N,433703,562582,54.956746,-1.475242
630662,PO40 9HH,\N,None,\N,\N,\N,433704,86598,50.678072,-1.524347
630663,PO40 9DT,\N,None,\N,\N,\N,433704,86977,50.68148,-1.524313
630664,PO40 9JP,\N,None,\N,\N,\N,433704,87272,50.684133,-1.524286
630665,CV3 5DF,\N,None,\N,\N,\N,433704,276407,52.384663,-1.506232
630666,CV6 4BH,\N,None,\N,\N,\N,433704,282184,52.436596,-1.505652
630667,DE23 6AZ,\N,None,\N,\N,\N,433704,334375,52.905758,-1.500331
630668,DE22 3HB,\N,None,\N,\N,\N,433704,336531,52.925138,-1.500108
630669,DH4 5GU,\N,None,\N,\N,\N,433704,550101,54.844592,-1.476682
630670,DE12 7AY,\N,None,\N,\N,\N,433705,312212,52.706532,-1.502594
630671,DE24 3HE,\N,None,\N,\N,\N,433705,331323,52.878324,-1.500632
630672,DE23 1WH,\N,None,\N,\N,\N,433705,333149,52.894738,-1.500443
630673,DE22 3HD,\N,None,\N,\N,\N,433705,336560,52.925399,-1.50009
630674,S70 6LQ,\N,None,\N,\N,\N,433705,405613,53.546079,-1.49281
630675,WF2 7BY,\N,None,\N,\N,\N,433705,418655,53.663299,-1.491405
630676,RG17 0BJ,\N,None,\N,\N,\N,433706,168012,51.410135,-1.516766
630677,CV6 4DA,\N,None,\N,\N,\N,433706,282627,52.440579,-1.505578
630678,DE56 4AA,\N,None,\N,\N,\N,433706,344485,52.996636,-1.499254
630679,S11 9AQ,\N,None,\N,\N,\N,433706,385383,53.364249,-1.494956
630680,S10 2NJ,\N,None,\N,\N,\N,433706,386336,53.372815,-1.494855
630681,LS9 6NZ,\N,None,\N,\N,\N,433706,434441,53.805179,-1.489675
630682,NE32 4LW,\N,None,\N,\N,\N,433706,562689,54.957707,-1.475182
630683,NE26 4DB,\N,None,\N,\N,\N,433706,576106,55.078269,-1.473606
630684,CV3 5FS,\N,None,\N,\N,\N,433707,277978,52.398785,-1.50603
630685,DE22 3JG,\N,None,\N,\N,\N,433707,334945,52.910882,-1.500228
630686,S6 3GQ,\N,None,\N,\N,\N,433707,387888,53.386765,-1.494675
630687,WF2 7LQ,\N,None,\N,\N,\N,433707,418839,53.664953,-1.491355
630688,DH5 9QG,\N,None,\N,\N,\N,433707,547984,54.825569,-1.476881
630689,DH4 4ED,\N,None,\N,\N,\N,433707,550949,54.852212,-1.476536
630690,CV10 9FG,\N,None,\N,\N,\N,433708,292583,52.530079,-1.504545
630691,DE22 2LU,\N,None,\N,\N,\N,433708,339114,52.948357,-1.499781
630692,S10 2SF,\N,None,\N,\N,\N,433708,387029,53.379044,-1.494751
630693,S75 3AN,\N,None,\N,\N,\N,433708,400619,53.501193,-1.493301
630694,DH4 4ET,\N,None,\N,\N,\N,433708,551524,54.857379,-1.476454
630695,NE32 3SN,\N,None,\N,\N,\N,433708,564447,54.973504,-1.474945
630696,SO41 5QX,\N,None,\N,\N,\N,433709,98133,50.781798,-1.523225
630697,CV1 5FJ,\N,None,\N,\N,\N,433709,279072,52.40862,-1.505891
630698,CV7 9HN,\N,None,\N,\N,\N,433709,284477,52.457209,-1.505348
630699,CV12 0DU,\N,None,\N,\N,\N,433709,286101,52.471809,-1.505184
630700,CV9 3QQ,\N,None,\N,\N,\N,433709,305094,52.642563,-1.503253
630701,S8 7JL,\N,None,\N,\N,\N,433709,380401,53.31947,-1.49544
630702,S6 1LB,\N,None,\N,\N,\N,433709,391796,53.421891,-1.494229
630703,WF3 3RD,\N,None,\N,\N,\N,433709,427138,53.739542,-1.490425
630704,LS9 6PE,\N,None,\N,\N,\N,433709,434850,53.808855,-1.489585
630705,DH4 4DU,\N,None,\N,\N,\N,433709,550810,54.850972,-1.476534
630706,PO40 9NN,\N,None,\N,\N,\N,433710,87521,50.686372,-1.524178
630707,WF1 4JZ,\N,None,\N,\N,\N,433710,420892,53.683405,-1.491087
630708,WF1 3NS,\N,None,\N,\N,\N,433710,421257,53.686685,-1.491047
630709,CV12 0LH,\N,None,\N,\N,\N,433711,286476,52.475196,-1.505109
630710,DE23 6HZ,\N,None,\N,\N,\N,433711,334228,52.904436,-1.500242
630711,DE22 2QY,\N,None,\N,\N,\N,433711,338096,52.939206,-1.499842
630712,S7 2QH,\N,None,\N,\N,\N,433711,383406,53.346479,-1.495091
630713,S35 4NL,\N,None,\N,\N,\N,433711,397435,53.472575,-1.493596
630714,S75 2AT,\N,None,\N,\N,\N,433711,406825,53.556972,-1.49259
630715,WF1 4LA,\N,None,\N,\N,\N,433711,420981,53.684205,-1.491062
630716,NE29 8QL,\N,None,\N,\N,\N,433711,570174,55.024965,-1.474226
630717,PO40 9AN,2125442,Very Low,National to County,22/12/2013,No,433712,87040,50.682046,-1.524194
630718,RG17 0NE,\N,None,\N,\N,\N,433712,168284,51.41258,-1.516654
630719,CV32 7JU,\N,None,\N,\N,\N,433712,268373,52.312438,-1.506918
